image,x,y,w,h,contrast,area_px,aspect,polarity,evidence_class,matches_coord,agrees,disagrees,near_edge,persistence,compactness,bg_std,smooth,grid_energy,edge_sharpness,contrast_stability,interest,score,verdict,confidence,flags,recommendation,path,baseline_fp,fdr_q,solar_elevation_deg,solar_azimuth_deg,pixel_scale_m,size_m,shadow_alignment,inferred_height_m,spacecraft_altitude_km
ESP_013236_1410_RED_C_01_ORTHO.ab_enh.png,1636,352,16,84,0.56,1344,5.25,bright,2,0,0,1,False,0.903,0.826,62.34,no,0.9449,1.4028,0.9039,33.5,43.5,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410_ESP_013236_1410\ESP_013236_1410_RED_C_01_ORTHO.ab_enh.png,,0.460,,,,,,,
ESP_013948_1410_RED_C_01_ORTHO.br_enh.png,540,5124,36,200,0.28,7200,5.56,bright,2,0,0,0,False,0.9,0.812,58.71,no,0.9299,1.146,0.826,33.5,43.5,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410_ESP_013236_1410\ESP_013948_1410_RED_C_01_ORTHO.br_enh.png,,0.495,,,,,,,
diff_ESP_013236_1410_COLOR.abrowse_vs_ESP_013236_1410_RED.NOMAP.browse.png,928,3760,16,20,1.57,320,1.25,dark,2,0,0,0,False,1.0,1.0,38.87,no,0.7545,1.1513,0.9746,33.5,43.5,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_COLOR.abrowse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.379,,,,,,,
diff_ESP_013236_1410_COLOR.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,1740,7060,44,88,0.71,3872,2.0,bright,2,0,0,0,False,1.0,0.133,45.83,no,0.741,1.8298,0.8053,41.5,43.5,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_COLOR.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.432,,,,,,,
diff_ESP_013236_1410_IRB.NOMAP.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,156,4172,24,12,1.72,288,2.0,bright,2,0,0,0,False,1.0,1.0,52.53,no,0.5958,1.6427,0.876,33.5,43.5,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_IRB.NOMAP.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
diff_ESP_013236_1410_IRB.NOMAP.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,1356,4648,24,20,1.55,480,1.2,bright,2,0,0,0,False,1.0,1.0,54.46,no,0.7217,1.0768,0.9608,33.5,43.5,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_IRB.NOMAP.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.379,,,,,,,
diff_ESP_013236_1410_IRB.NOMAP.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,656,4988,20,24,1.55,480,1.2,bright,2,0,0,0,False,1.0,1.0,57.11,no,0.7336,1.1784,0.9472,33.5,43.5,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_IRB.NOMAP.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.379,,,,,,,
diff_ESP_013236_1410_IRB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,1700,1452,12,32,1.84,384,2.67,dark,2,0,0,0,False,1.0,1.0,49.32,no,0.8806,0.6459,0.9811,33.5,43.5,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_IRB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
diff_ESP_013236_1410_MIRB.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,544,708,16,28,1.66,448,1.75,bright,2,0,0,0,False,1.0,1.0,40.32,no,0.8676,1.0847,0.9152,33.5,43.5,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_MIRB.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
diff_ESP_013236_1410_MRGB.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,1468,1392,20,72,0.7,1440,3.6,bright,2,0,0,0,False,1.0,0.624,76.1,no,0.9486,0.6747,0.8547,37.5,43.5,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_MRGB.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.433,,,,,,,
diff_ESP_013236_1410_RED.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,704,1556,20,36,1.65,720,1.8,dark,2,0,0,0,False,0.999,1.0,45.64,no,0.9587,0.4097,0.9189,33.5,43.5,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_RED.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
diff_ESP_013236_1410_RGB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,940,4780,24,32,1.56,768,1.33,bright,2,0,0,0,False,1.0,1.0,49.36,no,0.8397,0.8723,0.8895,33.5,43.5,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_RGB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.379,,,,,,,
ESP_013236_1410_COLOR.abrowse_enh.png,1048,8480,36,84,0.36,3024,2.33,dark,2,0,0,0,False,1.0,0.336,33.38,no,0.8546,1.3587,0.9116,37.4,43.4,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_COLOR.abrowse_enh.png,,0.489,,,,,,,
ESP_013236_1410_IRB.NOMAP.thumb_enh.png,36,4120,8,32,2.77,256,4.0,dark,1,1,1,0,False,1.0,1.0,28.13,no,0.7974,1.3008,0.9361,29.4,43.4,EXPLAINED-ARTIFACT,low,streak,Discard. Mechanism identified; matches a known processing/sensor artifact.,data/processed\ESP_013236_1410\ESP_013236_1410_IRB.NOMAP.thumb_enh.png,,,,,,,,,
ESP_013236_1410_RED.NOMAP.browse_enh.png,204,3860,12,24,1.7,288,2.0,bright,2,0,0,0,False,1.0,1.0,32.38,no,0.8823,0.519,0.9571,33.4,43.4,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.NOMAP.browse_enh.png,,0.376,,,,,,,
DTEEC_013948_1410_013236_1410_A01.cb_enh.png,2128,4636,68,444,0.07,30192,6.53,bright,2,0,0,0,False,0.918,0.0,57.22,no,0.849,1.0141,0.3676,41.4,43.4,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410_ESP_013236_1410\DTEEC_013948_1410_013236_1410_A01.cb_enh.png,,0.498,,,,,,,
diff_ESP_013236_1410_COLOR.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,632,3100,68,324,0.19,22032,4.76,bright,2,0,0,0,False,1.0,0.02,63.42,no,0.9065,0.8098,0.8828,41.4,43.4,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_COLOR.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.498,,,,,,,
diff_ESP_013236_1410_COLOR.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,888,4580,12,40,1.15,480,3.33,dark,2,0,0,0,False,1.0,0.0,44.69,no,0.7946,1.2507,0.9074,41.4,43.4,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_COLOR.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.394,,,,,,,
diff_ESP_013236_1410_IRB.NOMAP.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,1724,1112,28,12,1.77,336,2.33,bright,2,0,0,0,False,1.0,1.0,53.2,no,0.7927,0.7872,0.9162,33.4,43.4,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_IRB.NOMAP.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
diff_ESP_013236_1410_IRB.NOMAP.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,1804,2668,44,16,1.83,704,2.75,dark,2,0,0,0,False,1.0,0.702,46.5,no,0.7793,1.1853,0.9308,33.4,43.4,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_IRB.NOMAP.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
diff_ESP_013236_1410_MIRB.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,1708,3212,36,64,0.29,2304,1.78,dark,2,0,0,0,False,1.0,0.291,55.0,no,0.8949,0.9867,0.8147,37.4,43.4,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_MIRB.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.495,,,,,,,
diff_ESP_013236_1410_RED.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,544,3224,20,44,1.71,880,2.2,dark,2,0,0,0,False,1.0,1.0,44.5,no,0.7801,1.4448,0.7923,33.4,43.4,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_RED.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
diff_ESP_013236_1410_RED.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,1008,4220,16,24,1.6,384,1.5,bright,2,0,0,0,False,1.0,1.0,36.89,no,0.6141,1.3419,0.9067,33.4,43.4,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_RED.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
ESP_013236_1410_COLOR.abrowse_enh.png,1004,7448,64,32,0.34,2048,2.0,bright,2,0,0,0,False,1.0,0.534,58.02,no,0.8835,0.7593,0.6093,37.3,43.3,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_COLOR.abrowse_enh.png,,0.490,,,,,,,
ESP_013236_1410_IRB.NOMAP.browse_enh.png,828,15184,16,28,0.15,448,1.75,dark,2,1,1,0,False,0.927,0.504,55.49,no,0.794,1.2005,0.5826,25.3,43.3,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_IRB.NOMAP.browse_enh.png,,0.498,,,,,,,
ESP_013948_1410_COLOR.abrowse_enh.png,1532,8200,16,104,0.76,1664,6.5,bright,2,0,0,0,False,0.94,0.772,56.5,no,0.927,1.4472,0.8479,33.3,43.3,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410\ESP_013948_1410_COLOR.abrowse_enh.png,,0.424,,,,,,,
ESP_013948_1410_COLOR.browse_enh.png,1160,8964,16,36,1.72,576,2.25,bright,2,0,0,0,False,1.0,1.0,20.46,no,0.7423,1.4507,0.8103,33.3,43.3,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410\ESP_013948_1410_COLOR.browse_enh.png,,0.376,,,,,,,
ESP_013948_1410_COLOR.browse_enh.png,948,9532,24,116,0.83,2784,4.83,bright,2,0,0,0,False,0.958,0.472,48.06,no,0.9217,1.4107,0.7546,37.3,43.3,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410\ESP_013948_1410_COLOR.browse_enh.png,,0.410,,,,,,,
ESP_013948_1410_RED.NOMAP.browse_enh.png,3524,9436,32,64,0.79,2048,2.0,dark,2,0,0,0,False,1.0,0.099,57.1,no,0.7769,1.0863,0.7719,41.3,43.3,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.NOMAP.browse_enh.png,,0.417,,,,,,,
ESP_013948_1410_RED.abrowse_enh.png,3160,2012,476,4568,0.41,2174368,9.6,dark,1,0,2,0,False,1.0,0.019,71.8,no,0.8993,0.972,0.8525,19.3,43.3,EXPLAINED-ARTIFACT,low,elongated_large,Discard. Mechanism identified; matches a known processing/sensor artifact.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.abrowse_enh.png,,,,,,,,,
ESP_013948_1410_RGB.NOMAP.browse_enh.png,160,2308,24,16,0.22,384,1.5,bright,2,0,1,0,False,1.0,1.0,48.13,no,0.6799,1.2164,0.5334,21.3,43.3,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_RGB.NOMAP.browse_enh.png,,0.498,,,,,,,
ESP_013948_1410_RGB.NOMAP.browse_enh.png,812,13148,24,52,0.19,1248,2.17,dark,2,1,1,0,False,0.968,0.23,41.58,no,0.6597,1.5694,0.2002,25.3,43.3,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013948_1410\ESP_013948_1410_RGB.NOMAP.browse_enh.png,,0.498,,,,,,,
ESP_013236_1410_IRB_C_01_ORTHO.th_enh.png,700,2552,16,20,0.75,320,1.25,bright,2,1,1,0,False,1.0,1.0,105.96,no,0.8601,0.8073,0.8822,21.3,43.3,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410_ESP_013236_1410\ESP_013236_1410_IRB_C_01_ORTHO.th_enh.png,,0.425,,,,,,,
ESP_013236_1410_RED_C_01_ORTHO.br_enh.png,912,2520,20,32,1.6,640,1.6,dark,2,0,0,0,False,1.0,0.807,27.75,no,0.7469,1.3303,0.7898,33.3,43.3,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410_ESP_013236_1410\ESP_013236_1410_RED_C_01_ORTHO.br_enh.png,,0.376,,,,,,,
diff_ESP_013236_1410_COLOR.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,776,5748,28,84,0.51,2352,3.0,dark,2,0,0,0,False,1.0,0.274,59.46,no,0.9195,0.8144,0.8617,37.3,43.3,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_COLOR.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.469,,,,,,,
diff_ESP_013236_1410_COLOR.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,1328,6224,12,28,2.67,336,2.33,dark,2,0,0,0,False,1.0,0.0,22.77,no,0.6634,2.2115,0.883,41.3,43.3,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_COLOR.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.254,,,,,,,
diff_ESP_013236_1410_IRB.NOMAP.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,132,5384,16,16,1.5,256,1.0,bright,2,0,0,0,False,1.0,1.0,51.34,no,0.6674,1.0791,0.9619,33.3,43.3,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_IRB.NOMAP.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.379,,,,,,,
diff_ESP_013236_1410_RED.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,1032,4816,12,32,1.82,384,2.67,dark,2,0,0,0,False,1.0,1.0,35.86,no,0.7937,0.9328,0.9044,33.3,43.3,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_RED.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
diff_ESP_013236_1410_RGB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,1080,5840,12,36,1.31,432,3.0,bright,2,0,0,0,False,1.0,1.0,74.36,no,0.7544,1.141,0.8886,33.3,43.3,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_RGB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.390,,,,,,,
ESP_013236_1410_MRGB.abrowse_enh.png,1268,2208,16,36,1.48,576,2.25,bright,1,2,2,0,False,1.0,1.0,46.3,no,0.756,0.8407,0.9679,11.2,43.2,EXPLAINED-ARTIFACT,low,"saturation,small_blob",Discard. Mechanism identified; matches a known processing/sensor artifact.,data/processed\ESP_013236_1410\ESP_013236_1410_MRGB.abrowse_enh.png,,,,,,,,,
ESP_013236_1410_RED.NOMAP.browse_enh.png,2208,2036,28,12,1.74,336,2.33,bright,2,0,0,0,False,1.0,1.0,36.34,no,0.7658,0.9623,0.8545,33.2,43.2,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.NOMAP.browse_enh.png,,0.376,,,,,,,
ESP_013236_1410_RED.NOMAP.browse_enh.png,3348,10404,16,28,1.63,448,1.75,dark,2,0,0,0,False,1.0,0.754,33.89,no,0.7562,1.0382,0.8919,33.2,43.2,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.NOMAP.browse_enh.png,,0.376,,,,,,,
ESP_013236_1410_RED.NOMAP.thumb_enh.png,124,2860,16,24,1.58,384,1.5,dark,2,0,0,0,False,1.0,1.0,35.9,no,0.771,0.9878,0.9508,33.2,43.2,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.NOMAP.thumb_enh.png,,0.379,,,,,,,
ESP_013236_1410_RGB.NOMAP.browse_enh.png,404,9440,28,48,0.08,1344,1.71,dark,2,1,1,0,False,1.0,0.295,40.2,no,0.7442,0.9859,0.4142,25.2,43.2,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013236_1410\ESP_013236_1410_RGB.NOMAP.browse_enh.png,,0.498,,,,,,,
ESP_013948_1410_RED.NOMAP.browse_enh.png,2324,8984,12,32,1.81,384,2.67,dark,2,0,0,0,False,1.0,1.0,30.66,no,0.8067,0.9313,0.8337,33.2,43.2,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.NOMAP.browse_enh.png,,0.376,,,,,,,
ESP_013948_1410_RED.browse_enh.png,1712,1816,16,28,1.06,448,1.75,bright,2,1,0,2,False,1.0,1.0,58.9,no,0.867,0.6881,0.9186,33.2,43.2,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.browse_enh.png,,0.399,,,,,,,
ESP_013948_1410_RED.browse_enh.png,2100,9760,40,28,0.84,1120,1.43,bright,3,2,0,2,False,1.0,0.621,42.15,no,0.8207,1.1967,0.7569,37.2,43.2,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.browse_enh.png,,0.409,,,,,,,
ESP_013236_1410_RED_C_01_ORTHO.ab_enh.png,1064,2760,20,24,0.6,480,1.2,dark,2,0,1,0,False,1.0,0.553,27.82,no,0.7629,1.3343,0.8708,25.2,43.2,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410_ESP_013236_1410\ESP_013236_1410_RED_C_01_ORTHO.ab_enh.png,,0.451,,,,,,,
ESP_013236_1410_RED_C_01_ORTHO.br_enh.png,1652,408,20,80,0.27,1600,4.0,bright,2,0,0,0,False,0.896,0.838,65.97,no,0.9525,0.9951,0.6907,33.2,43.2,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410_ESP_013236_1410\ESP_013236_1410_RED_C_01_ORTHO.br_enh.png,,0.496,,,,,,,
ESP_013948_1410_RED_C_01_ORTHO.ab_enh.png,1652,520,20,80,0.28,1600,4.0,bright,2,0,0,1,False,0.893,0.838,76.29,no,0.9531,1.0043,0.6861,33.2,43.2,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\ESP_013948_1410_ESP_013236_1410\ESP_013948_1410_RED_C_01_ORTHO.ab_enh.png,,0.495,,,,,,,
diff_ESP_013236_1410_COLOR.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,808,5996,20,100,0.44,2000,5.0,bright,2,0,0,0,False,1.0,0.8,64.77,no,0.9453,0.8019,0.7278,33.2,43.2,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_COLOR.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.478,,,,,,,
diff_ESP_013236_1410_COLOR.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,1348,7484,12,28,1.74,336,2.33,bright,2,0,0,0,False,1.0,1.0,30.68,no,0.7957,0.8688,0.8969,33.2,43.2,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_COLOR.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
diff_ESP_013236_1410_IRB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,1900,3888,16,32,1.67,512,2.0,bright,2,0,0,0,False,1.0,0.873,42.49,no,0.7433,1.8816,0.9342,33.2,43.2,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_IRB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.376,,,,,,,
diff_ESP_013236_1410_IRB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,1264,5696,20,20,1.49,400,1.0,dark,2,0,0,0,False,1.0,1.0,67.74,no,0.7796,0.6715,0.9345,33.2,43.2,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_IRB.NOMAP.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.381,,,,,,,
diff_ESP_013236_1410_MIRB.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,332,1108,24,80,0.59,1920,3.33,dark,2,0,0,0,False,1.0,0.322,42.11,no,0.718,1.8252,0.8151,37.2,43.2,WEAK,low,,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_MIRB.browse_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.453,,,,,,,
diff_ESP_013236_1410_MIRB.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,500,2916,20,28,1.55,560,1.4,dark,2,0,0,0,False,1.0,1.0,26.0,no,0.7822,1.1035,0.8894,33.2,43.2,WEAK,low,small_blob,Keep in the watch list only. Likely noise or terrain texture; no finding warranted.,data/processed\extras_compare\ESP_013236_1410\diff_ESP_013236_1410_MIRB.thumb_vs_ESP_013236_1410_RED.NOMAP.browse.png,,0.379,,,,,,,
